date,day,week,ipeds_id,university,enrollment,url,total_tests,positive_tests
2020-08-15,Saturday,2,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-08-16,Sunday,2,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-08-17,Monday,2,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-08-18,Tuesday,2,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-08-19,Wednesday,2,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-08-20,Thursday,2,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-08-21,Friday,2,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-08-22,Saturday,3,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-08-23,Sunday,3,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-08-24,Monday,3,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,9310.0,0.0
2020-08-25,Tuesday,3,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-08-26,Wednesday,3,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-08-27,Thursday,3,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-08-28,Friday,3,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-08-29,Saturday,4,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-08-30,Sunday,4,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-08-31,Monday,4,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,9310.0,0.0
2020-09-01,Tuesday,4,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-09-02,Wednesday,4,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-09-03,Thursday,4,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-09-04,Friday,4,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-09-05,Saturday,5,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-09-06,Sunday,5,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-09-07,Monday,5,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,9310.0,0.0
2020-09-08,Tuesday,5,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-09-09,Wednesday,5,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-09-10,Thursday,5,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-09-11,Friday,5,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-09-12,Saturday,6,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-09-13,Sunday,6,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-09-14,Monday,6,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,9310.0,0.0
2020-09-15,Tuesday,6,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-09-16,Wednesday,6,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-09-17,Thursday,6,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-09-18,Friday,6,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-09-19,Saturday,7,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-09-20,Sunday,7,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-09-21,Monday,7,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,6168.0,1.0
2020-09-22,Tuesday,7,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-09-23,Wednesday,7,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-09-24,Thursday,7,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-09-25,Friday,7,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-09-26,Saturday,8,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-09-27,Sunday,8,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-09-28,Monday,8,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,6193.0,0.0
2020-09-29,Tuesday,8,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-09-30,Wednesday,8,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-10-01,Thursday,8,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-10-02,Friday,8,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-10-03,Saturday,9,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-10-04,Sunday,9,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-10-05,Monday,9,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-10-06,Tuesday,9,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,6448.0,3.0
2020-10-07,Wednesday,9,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-10-08,Thursday,9,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-10-09,Friday,9,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-10-10,Saturday,10,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-10-11,Sunday,10,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-10-12,Monday,10,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-10-13,Tuesday,10,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,6190.0,2.0
2020-10-14,Wednesday,10,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-10-15,Thursday,10,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-10-16,Friday,10,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-10-17,Saturday,11,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-10-18,Sunday,11,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-10-19,Monday,11,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-10-20,Tuesday,11,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,6128.0,3.0
2020-10-21,Wednesday,11,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-10-22,Thursday,11,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-10-23,Friday,11,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-10-24,Saturday,12,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-10-25,Sunday,12,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-10-26,Monday,12,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-10-27,Tuesday,12,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,6097.0,1.0
2020-10-28,Wednesday,12,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-10-29,Thursday,12,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-10-30,Friday,12,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-10-31,Saturday,13,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-11-01,Sunday,13,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-11-02,Monday,13,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-11-03,Tuesday,13,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,5963.0,5.0
2020-11-04,Wednesday,13,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-11-05,Thursday,13,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-11-06,Friday,13,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-11-07,Saturday,14,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-11-08,Sunday,14,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-11-09,Monday,14,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-11-10,Tuesday,14,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,6139.0,14.0
2020-11-11,Wednesday,14,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-11-12,Thursday,14,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-11-13,Friday,14,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-11-14,Saturday,15,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-11-15,Sunday,15,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-11-16,Monday,15,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-11-17,Tuesday,15,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,4023.0,11.0
2020-11-18,Wednesday,15,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-11-19,Thursday,15,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-11-20,Friday,15,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-11-21,Saturday,16,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-11-22,Sunday,16,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-11-23,Monday,16,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-11-24,Tuesday,16,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,1018.0,5.0
2020-11-25,Wednesday,16,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-11-26,Thursday,16,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-11-27,Friday,16,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-11-28,Saturday,17,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-11-29,Sunday,17,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-11-30,Monday,17,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-12-01,Tuesday,17,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,977.0,5.0
2020-12-02,Wednesday,17,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-12-03,Thursday,17,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-12-04,Friday,17,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-12-05,Saturday,18,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-12-06,Sunday,18,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-12-07,Monday,18,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-12-08,Tuesday,18,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,909.0,3.0
2020-12-09,Wednesday,18,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-12-10,Thursday,18,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-12-11,Friday,18,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-12-12,Saturday,19,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-12-13,Sunday,19,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-12-14,Monday,19,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-12-15,Tuesday,19,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,753.0,3.0
2020-12-16,Wednesday,19,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-12-17,Thursday,19,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-12-18,Friday,19,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-12-19,Saturday,20,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-12-20,Sunday,20,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-12-21,Monday,20,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-12-22,Tuesday,20,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-12-23,Wednesday,20,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-12-24,Thursday,20,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-12-25,Friday,20,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-12-26,Saturday,21,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-12-27,Sunday,21,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-12-28,Monday,21,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-12-29,Tuesday,21,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,650.0,2.0
2020-12-30,Wednesday,21,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2020-12-31,Thursday,21,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,650.0,2.0
2021-01-01,Friday,21,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2021-01-02,Saturday,22,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2021-01-03,Sunday,22,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2021-01-04,Monday,22,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2021-01-05,Tuesday,22,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,700.0,4.0
2021-01-06,Wednesday,22,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2021-01-07,Thursday,22,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,693.0,1.0
2021-01-08,Friday,22,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,650.0,2.0
2021-01-09,Saturday,23,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2021-01-10,Sunday,23,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2021-01-11,Monday,23,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2021-01-12,Tuesday,23,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,650.0,1.0
2021-01-13,Wednesday,23,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2021-01-14,Thursday,23,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2021-01-15,Friday,23,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2021-01-16,Saturday,24,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2021-01-17,Sunday,24,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2021-01-18,Monday,24,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2021-01-19,Tuesday,24,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2021-01-20,Wednesday,24,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2021-01-21,Thursday,24,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,382.0,1.0
2021-01-22,Friday,24,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2021-01-23,Saturday,25,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,382.0,1.0
2021-01-24,Sunday,25,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2021-01-25,Monday,25,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,0.0,0.0
2021-01-26,Tuesday,25,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,102.0,0.0
2021-01-27,Wednesday,25,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,102.0,1.0
2021-01-28,Thursday,25,165334,Clark University,3122,https://www.clarku.edu/healthy-clark-dashboard/,103.0,1.0
